,id,transcription,emotion,text,label
1528,Ses02F_script03_1_M012,"You mustn't be serious, my dear one.  That's just what they want.",neu,"You mustn't be serious, my dear one.  That's just what they want.",0
1529,Ses02F_script03_1_M013,All those futile moralists that try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.,neu,All those futile moralists that try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.,0
1530,Ses02F_script03_1_M014,Flippancy brings out the acid in their damn sweetness and light.,neu,Flippancy brings out the acid in their damn sweetness and light.,0
1531,Ses02F_script03_1_M015,"Certainly, you must.  We're figures of fun, alright.",neu,"Certainly, you must.  We're figures of fun, alright.",0
1532,Ses02F_script03_1_M016,Who knows.,neu,Who knows.,0
1533,Ses02F_script03_1_M017,"No, that desire will fade.  Along with our passion.",neu,"No, that desire will fade.  Along with our passion.",0
1534,Ses02F_script03_1_M018,Depends on how well we've played.,neu,Depends on how well we've played.,0
1535,Ses02F_script03_1_M019,Yes.  Yes. With all his might.,hap,Yes.  Yes. With all his might.,1
1536,Ses02F_script03_1_M020,"No. No, it isn't.  Death is very laughable.  Such a cunning little mystery.  All done with mirrors.",hap,"No. No, it isn't.  Death is very laughable.  Such a cunning little mystery.  All done with mirrors.",1
1537,Ses02F_script03_1_M021,So is everyone else in the long run.,neu,So is everyone else in the long run.,0
1538,Ses02F_script03_1_M022,"Let's be superficial and pity the poor philosophers.  Let's blow our trumpets and squeakers and enjoy the party as much as we can.  Like quite idiotic, very small school children.  Let's savor the delight of the moment.",hap,"Let's be superficial and pity the poor philosophers.  Let's blow our trumpets and squeakers and enjoy the party as much as we can.  Like quite idiotic, very small school children.  Let's savor the delight of the moment.",1
1539,Ses02F_script03_1_M023,"Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",hap,"Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",1
1540,Ses02F_script03_1_M024,"I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.",neu,"I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.",0
1541,Ses02F_script03_1_M025,You remember that awful scene we had in Venice?,neu,You remember that awful scene we had in Venice?,0
1542,Ses02F_script03_1_M026,The one when you bought that little painted wooden snake in the Piazza and put it on my bed.,neu,The one when you bought that little painted wooden snake in the Piazza and put it on my bed.,0
1543,Ses02F_script03_1_M028,How long did that row last?,neu,How long did that row last?,0
1544,Ses02F_script03_1_M029,The worst one was in Cannes when your curling iron burnt a hole in my new dressing gown.,neu,The worst one was in Cannes when your curling iron burnt a hole in my new dressing gown.,0
1545,Ses02F_script03_1_M031,I didn't hit you very hard.,neu,I didn't hit you very hard.,0
1546,Ses02F_script03_1_M032,"Oh, I'll never forget his face.",hap,"Oh, I'll never forget his face.",1
1547,Ses02F_script03_1_M033,We were very much younger then.,neu,We were very much younger then.,0
1548,Ses02F_script03_1_M034,"As a matter of fact, the real cause of that row was Peter Burden.",neu,"As a matter of fact, the real cause of that row was Peter Burden.",0
1549,Ses02F_script03_2_F007,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",neu,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",0
1550,Ses02F_script03_2_F011,Just seems so silly to go on and on and on with such a thing.,neu,Just seems so silly to go on and on and on with such a thing.,0
1551,Ses02F_script03_2_F012,"Well, it's become a habit with you.",neu,"Well, it's become a habit with you.",0
1552,Ses02F_script03_2_F013,Don't be so stupid.,ang,Don't be so stupid.,2
1553,Ses02F_script03_2_F014,What?,ang,What?,2
1554,Ses02F_script03_2_F016,"A woman's job is to allure the man.  Watch me a minute, will you?",hap,"A woman's job is to allure the man.  Watch me a minute, will you?",1
1555,Ses02F_script03_2_F018,"Oh, be quiet.",ang,"Oh, be quiet.",2
1556,Ses02F_script03_2_F020,"Adders don't snap, they sting.",ang,"Adders don't snap, they sting.",2
1557,Ses02F_script03_2_F025,You're quite insufferable,ang,You're quite insufferable,2
1558,Ses02F_script03_2_F029,Shut up.,ang,Shut up.,2
1559,Ses02F_script03_2_F031,Why?,ang,Why?,2
1560,Ses02F_script03_2_F034,"Turn it on again, please.",ang,"Turn it on again, please.",2
1561,Ses02F_script03_2_F035,"Very well, if you insist on being boorish and idiotic.",ang,"Very well, if you insist on being boorish and idiotic.",2
1562,Ses02F_script03_2_F036,You are far too temperamental.  Try to control yourself.,ang,You are far too temperamental.  Try to control yourself.,2
1563,Ses02F_script03_2_F037,Stop it.  Go away.  I hate you.,ang,Stop it.  Go away.  I hate you.,2
1564,Ses02F_script03_2_F038,"Listen?  Listen, indeed.  I am sick and tired of listening to you, damn sadistic bully.",ang,"Listen?  Listen, indeed.  I am sick and tired of listening to you, damn sadistic bully.",2
1565,Ses02F_script03_2_F039,"I hate you.  Stop it.  Stop it.  I hate you, do you hear?  You're conceited and overbearing and utterly impossible.",ang,"I hate you.  Stop it.  Stop it.  I hate you, do you hear?  You're conceited and overbearing and utterly impossible.",2
1566,Ses02F_script03_2_F040,This is the end.  Finally and forever.  Do you hear me?  The end.,ang,This is the end.  Finally and forever.  Do you hear me?  The end.,2
1567,Ses02F_script03_2_F041,"Oh Yes, I am.",ang,"Oh Yes, I am.",2
1568,Ses02F_script03_2_F042,I am.  Let go of me.  You're a cruel fiend and I hate and loathe you.,ang,I am.  Let go of me.  You're a cruel fiend and I hate and loathe you.,2
1569,Ses02F_script03_2_F043,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it.  Stop it.,ang,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it.  Stop it.,2
1570,Ses02F_script03_2_M000,"As a matter of fact, the real cause of that row was Peter Burden.",neu,"As a matter of fact, the real cause of that row was Peter Burden.",0
1571,Ses02F_script03_2_M001,I knew nothing of the sort.  You took presents from him.,neu,I knew nothing of the sort.  You took presents from him.,0
1572,Ses02F_script03_2_M006,What of it?,ang,What of it?,2
1573,Ses02F_script03_2_M007,"Well, what about me?",ang,"Well, what about me?",2
1574,Ses02F_script03_2_M009,"Me, too.  Bored stiff.  You want some brandy?",neu,"Me, too.  Bored stiff.  You want some brandy?",0
1575,Ses02F_script03_2_M011,No particular reason.  Anyhow they were very small ones.,neu,No particular reason.  Anyhow they were very small ones.,0
1576,Ses02F_script03_2_M013,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",ang,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",2
1577,Ses02F_script03_2_M027,I'm not in the least drunk.,ang,I'm not in the least drunk.,2
1578,Ses02F_script03_2_M030,"We could get a good debate going about this, don't you think?  Intemperate tots.",ang,"We could get a good debate going about this, don't you think?  Intemperate tots.",2
1579,Ses02F_script03_2_M036,I'll do no such thing.,ang,I'll do no such thing.,2
1580,Ses02F_script03_2_M037,Turn it off.  It's driving me mad.,ang,Turn it off.  It's driving me mad.,2
1581,Ses02F_script03_2_M038,Turn it off.,ang,Turn it off.,2
1582,Ses02F_script03_2_M039,"Amanda, listen. listen",ang,"Amanda, listen. listen",2
1583,Ses02F_script03_2_M041,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",ang,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",2
1584,Ses02F_script03_2_M042,You're not going like this.,ang,You're not going like this.,2
1585,Ses02F_script03_2_M043,You're not.,ang,You're not.,2
1586,Ses02F_script03_2_M044,Shut up. Shut up.,ang,Shut up. Shut up.,2
1587,Ses02F_script03_2_M045,I wouldn't-- I wouldn't marry--,ang,I wouldn't-- I wouldn't marry--,2
1588,Ses02F_script03_2_M046,I wouldn't marry you if you came in crawling on your knees,ang,I wouldn't marry you if you came in crawling on your knees,2
1589,Ses02F_script03_2_M047,You're a evil vampire and I hope to God I never see you again as long as I live.,ang,You're a evil vampire and I hope to God I never see you again as long as I live.,2
1590,Ses02M_impro01_F000,"Hi, How can I help you?",neu,"Hi, How can I help you?",0
1591,Ses02M_impro01_F001,"Sure, um",neu,"Sure, um",0
1592,Ses02M_impro01_F002,do you have two forms of ID with you?,neu,do you have two forms of ID with you?,0
1593,Ses02M_impro01_F003,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",neu,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",0
1594,Ses02M_impro01_F004,Well,neu,Well,0
1595,Ses02M_impro01_F005,I- I can take your driver's license but I need another form of ID in order to process this paper work.,neu,I- I can take your driver's license but I need another form of ID in order to process this paper work.,0
1596,Ses02M_impro01_F006,"Um, that you would need to go home and get another form of ID and come back.",neu,"Um, that you would need to go home and get another form of ID and come back.",0
1597,Ses02M_impro01_F015,"I'm sorry, sir.",neu,"I'm sorry, sir.",0
1598,Ses02M_impro01_F016,there is nothing I can do.,neu,there is nothing I can do.,0
1599,Ses02M_impro01_M001,"Yea. I just want to get this done,",neu,"Yea. I just want to get this done,",0
1600,Ses02M_impro01_M002,get my new license.,neu,get my new license.,0
1601,Ses02M_impro01_M003,"Um, no, I got my driver's license though.",neu,"Um, no, I got my driver's license though.",0
1602,Ses02M_impro01_M004,"Uh, sorry, I forgot them. I mean I've got to -",neu,"Uh, sorry, I forgot them. I mean I've got to -",0
1603,Ses02M_impro01_M005,well is the dri-driver's license going to work?,neu,well is the dri-driver's license going to work?,0
1604,Ses02M_impro01_M007,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",ang,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",2
1605,Ses02M_impro01_M008,three hours and,ang,three hours and,2
1606,Ses02M_impro01_M009,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,ang,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,2
1607,Ses02M_impro01_M010,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",ang,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",2
